"studentId","admissionNumber","rollNumber","firstName","lastName","gender","dateOfBirth","age","class","section","bloodGroup","religion","nationality","fatherName","motherName","guardianName","parentMobileNumber","parentEmail","completeAddress","city","province","postalCode","admissionDate","attendancePercentage","subjectWiseMarks.English","subjectWiseMarks.Urdu","subjectWiseMarks.Mathematics","subjectWiseMarks.General Knowledge","subjectWiseMarks.General Science","subjectWiseMarks.Social Studies","subjectWiseMarks.History_Geography","subjectWiseMarks.Computer Education","subjectWiseMarks.Physics","subjectWiseMarks.Chemistry","subjectWiseMarks.Biology","subjectWiseMarks.Computer Science","subjectWiseMarks.Pakistan Studies","subjectWiseMarks.Islamiat","subjectWiseMarks.Ethics","totalMarksObtained","maxPossibleMarks","percentage","grade","passFailStatus","feeStatus","transport","hostel","medicalNotes","username","password","createdAt","updatedAt"
"STD431321","ADM597132",26,"Sara","Sheikh","Female","2013-07-25",13,"Class 8","C","AB-","Christianity","Pakistani","Zain Sheikh",NA,NA,"+923334927628",NA,"House No. 485, Street 2, Chaklala Scheme III","Rawalpindi","Punjab","46000",NA,"73%",46,33,45,NA,38,NA, 48, 34,NA,NA,NA,NA,NA,NA,32,276,700,39.43,"F","Fail","Paid",NA,NA,NA,"sara.sheikh88",NA,"2026-07-16T19:29:03.944Z",NA
"STD467651","ADM710970",23,"Hira","Ahmed","Female","2019-08-03", 7,"Class 1","C","AB-","Hinduism","Pakistani","Ahmed Ahmed",NA,NA,"+923126076965",NA,"House No. 229, Avenue 3, PECHS","Karachi","Sindh","74200",NA,"75%",31,33,48,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,201,500,40.20,"F","Fail","Paid",NA,NA,NA,"hira.ahmed29",NA,"2026-07-16T19:29:03.939Z",NA
"STD540080","ADM282809",16,"Talha","Chaudhry","Male","2016-06-15",10,"Class 4","B","O-","Christianity","Pakistani","Arsalan Chaudhry",NA,NA,"+923126178330",NA,"House No. 325, Lane 5, PECHS","Karachi","Sindh","74200",NA,"72%",52,65,51,NA,48,62,NA,NA,NA,NA,NA,NA,NA,NA,64,342,600,57.00,"C","Pass","Paid",NA,NA,NA,"talha.chaudhry77",NA,"2026-07-16T19:29:03.941Z",NA
"STD108037","ADM350322", 3,"Fahad","Butt","Male","2010-12-16",16,"Class 10","A","A-","Christianity","Pakistani","Saad Butt",NA,NA,"+923457352247",NA,"House No. 278, Lane 9, Bani Gala","Islamabad","Islamabad Capital Territory","44000",NA,"75%",55,58,75,NA,NA,NA,NA,NA,45,58,NA,NA,63,NA,68,422,700,60.29,"B","Pass","Paid",NA,NA,NA,"fahad.butt62",NA,"2026-07-16T19:29:03.945Z",NA
"STD943331","ADM371875", 1,"Haris","Abbasi","Male","2015-01-07",11,"Class 5","A","O+","Islam","Pakistani","Haris Abbasi",NA,NA,"+923006053841",NA,"House No. 388, Road 8, Johar Town","Lahore","Punjab","54000",NA,"81%",70,63,53,NA,69,66,NA,NA,NA,NA,NA,NA,NA,57,NA,378,600,63.00,"B","Pass","Paid",NA,NA,NA,"haris.abbasi28",NA,"2026-07-16T19:29:03.941Z",NA
"STD133436","ADM997941", 9,"Sidra","Sheikh","Female","2013-10-24",13,"Class 7","A","B-","Christianity","Pakistani","Ali Sheikh",NA,NA,"+923458234995",NA,"House No. 477, Avenue 13, Samanabad","Lahore","Punjab","54000",NA,"85%",53,72,59,NA,55,NA, 73, 53,NA,NA,NA,NA,NA,NA,53,418,700,59.71,"C","Pass","Paid",NA,NA,NA,"sidra.sheikh89",NA,"2026-07-16T19:29:03.942Z",NA
"STD541575","ADM512689",29,"Sara","Butt","Female","2015-01-26",11,"Class 6","C","AB+","Islam","Pakistani","Talha Butt",NA,NA,"+923459750248",NA,"House No. 125, Street 2, Bahria Town","Rawalpindi","Punjab","46000",NA,"82%",55,48,60,NA,70,NA, 67, 70,NA,NA,NA,NA,NA,66,NA,436,700,62.29,"B","Pass","Paid",NA,NA,NA,"sara.butt65",NA,"2026-07-16T19:29:03.942Z",NA
"STD887954","ADM951083", 4,"Ali","Chaudhry","Male","2017-12-14", 9,"Class 3","A","AB+","Christianity","Pakistani","Muhammad Chaudhry",NA,NA,"+923331800718",NA,"House No. 117, Lane 2, Clifton","Karachi","Sindh","74200",NA,"72%",91,85,93,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,434,500,86.80,"A+","Pass","Paid",NA,NA,NA,"ali.chaudhry47",NA,"2026-07-16T19:29:03.940Z",NA
"STD108324","ADM212019",26,"Usman","Butt","Male","2018-08-09", 8,"Class 3","C","AB+","Islam","Pakistani","Arsalan Butt",NA,NA,"+923452791294",NA,"House No. 177, Avenue 6, Sector F-10","Islamabad","Islamabad Capital Territory","44000",NA,"88%",43,37,43,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,209,500,41.80,"D","Pass","Paid",NA,NA,NA,"usman.butt44",NA,"2026-07-16T19:29:03.940Z",NA
"STD140268","ADM025158",10,"Arsalan","Khan","Male","2018-03-01", 8,"Class 3","A","AB-","Islam","Pakistani","Talha Khan",NA,NA,"+923337343993",NA,"House No. 495, Road 5, Bani Gala","Islamabad","Islamabad Capital Territory","44000",NA,"84%",46,65,47,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,275,500,55.00,"C","Pass","Paid",NA,NA,NA,"arsalan.khan36",NA,"2026-07-16T19:29:03.940Z",NA
"STD653384","ADM206447",19,"Zainab","Ahmed","Female","2018-07-03", 8,"Class 3","B","O+","Hinduism","Pakistani","Omar Ahmed",NA,NA,"+923006264428",NA,"House No. 408, Street 3, Satellite Town","Rawalpindi","Punjab","46000",NA,"95%",97,89,97,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,472,500,94.40,"A+","Pass","Paid",NA,NA,NA,"zainab.ahmed76",NA,"2026-07-16T19:29:03.940Z",NA
"STD951867","ADM618431", 6,"Khadija","Siddiqui","Female","2016-01-07",10,"Class 4","A","A+","Islam","Pakistani","Hamza Siddiqui",NA,NA,"+923456813495",NA,"House No. 44, Avenue 3, Defense (DHA)","Karachi","Sindh","74200",NA,"95%",84,86,98,NA,95,82,NA,NA,NA,NA,NA,NA,NA,92,NA,537,600,89.50,"A+","Pass","Paid",NA,NA,NA,"khadija.siddiqui81",NA,"2026-07-16T19:29:03.941Z",NA
"STD151497","ADM331254",30,"Sana","Mughal","Female","2012-07-22",14,"Class 8","C","O-","Hinduism","Pakistani","Haris Mughal",NA,NA,"+923029537172",NA,"House No. 133, Road 11, Johar Town","Lahore","Punjab","54000",NA,"78%",74,69,60,NA,69,NA, 63, 51,NA,NA,NA,NA,NA,NA,57,443,700,63.29,"B","Pass","Paid",NA,NA,NA,"sana.mughal54",NA,"2026-07-16T19:29:03.945Z",NA
"STD676945","ADM153373",25,"Ayesha","Ali","Female","2015-11-10",11,"Class 5","C","AB+","Islam","Pakistani","Muhammad Ali",NA,NA,"+923013751147",NA,"House No. 435, Avenue 14, Johar Town","Lahore","Punjab","54000",NA,"70%",55,52,70,NA,60,66,NA,NA,NA,NA,NA,NA,NA,66,NA,369,600,61.50,"B","Pass","Paid",NA,NA,NA,"ayesha.ali89",NA,"2026-07-16T19:29:03.941Z",NA
"STD166996","ADM125333",23,"Mustafa","Butt","Male","2013-08-03",13,"Class 8","C","B-","Islam","Pakistani","Ali Butt",NA,NA,"+923022303892",NA,"House No. 148, Street 5, Gulshan-e-Iqbal","Karachi","Sindh","74200",NA,"97%",88,87,94,NA,98,NA, 91, 92,NA,NA,NA,NA,NA,97,NA,647,700,92.43,"A+","Pass","Paid",NA,NA,NA,"mustafa.butt44",NA,"2026-07-16T19:29:03.944Z",NA
"STD943802","ADM199723",30,"Ali","Malik","Male","2017-05-08", 9,"Class 3","C","B+","Hinduism","Pakistani","Hamza Malik",NA,NA,"+923006659961",NA,"House No. 449, Avenue 13, DHA Phase 5","Lahore","Punjab","54000",NA,"86%",40,38,39,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,188,500,37.60,"D","Pass","Paid",NA,NA,NA,"ali.malik10",NA,"2026-07-16T19:29:03.941Z",NA
"STD449003","ADM938543", 5,"Laiba","Butt","Female","2010-02-12",16,"Class 10","A","B+","Islam","Pakistani","Talha Butt",NA,NA,"+923338889835",NA,"House No. 387, Avenue 5, DHA Phase 5","Lahore","Punjab","54000",NA,"71%",56,46,71,NA,NA,NA,NA,NA,51,47,NA,NA,62,75,NA,408,700,58.29,"C","Pass","Paid",NA,NA,NA,"laiba.butt57",NA,"2026-07-16T19:29:03.945Z",NA
"STD124643","ADM009237", 2,"Usman","Ahmed","Male","2017-10-21", 9,"Class 3","A","AB-","Islam","Pakistani","Haris Ahmed",NA,NA,"+923008372843",NA,"House No. 348, Lane 12, Defense (DHA)","Karachi","Sindh","74200",NA,"94%",100,89,92,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,453,500,90.60,"A+","Pass","Paid",NA,NA,NA,"usman.ahmed90",NA,"2026-07-16T19:29:03.940Z",NA
"STD058741","ADM204219",29,"Zainab","Mughal","Female","2011-11-17",15,"Class 9","C","O-","Islam","Pakistani","Hamza Mughal",NA,NA,"+923214851787",NA,"House No. 428, Street 2, Sector F-10","Islamabad","Islamabad Capital Territory","44000",NA,"73%",84,85,89,NA,NA,NA,NA,NA,91,95,NA,NA,NA,87,NA,531,600,88.50,"A+","Pass","Unpaid",NA,NA,NA,"zainab.mughal68",NA,"2026-07-16T19:29:03.945Z",NA
"STD874336","ADM658404",11,"Zainab","Qureshi","Female","2014-11-08",12,"Class 6","B","B-","Islam","Pakistani","Mustafa Qureshi",NA,NA,"+923011235840",NA,"House No. 49, Road 2, Bahria Town","Rawalpindi","Punjab","46000",NA,"79%",99,92,85,NA,96,NA,100, 84,NA,NA,NA,NA,NA,95,NA,651,700,93.00,"A+","Pass","Paid",NA,NA,NA,"zainab.qureshi82",NA,"2026-07-16T19:29:03.942Z",NA
"STD311252","ADM239465",22,"Bilal","Ahmed","Male","2014-01-07",12,"Class 7","C","B+","Islam","Pakistani","Ahmed Ahmed",NA,NA,"+923219830352",NA,"House No. 115, Lane 14, Sector F-10","Islamabad","Islamabad Capital Territory","44000",NA,"71%",58,63,66,NA,66,NA, 69, 51,NA,NA,NA,NA,NA,70,NA,443,700,63.29,"B","Pass","Paid",NA,NA,NA,"bilal.ahmed74",NA,"2026-07-16T19:29:03.944Z",NA
"STD980247","ADM813567",14,"Laiba","Qureshi","Female","2015-10-04",11,"Class 6","B","O+","Islam","Pakistani","Ali Qureshi",NA,NA,"+923339345366",NA,"House No. 32, Street 7, Bani Gala","Islamabad","Islamabad Capital Territory","44000",NA,"98%",84,94,91,NA,100,NA, 92, 91,NA,NA,NA,NA,NA,85,NA,637,700,91.00,"A+","Pass","Paid",NA,NA,NA,"laiba.qureshi39",NA,"2026-07-16T19:29:03.942Z",NA
"STD204936","ADM922975", 8,"Mustafa","Malik","Male","2014-12-25",12,"Class 7","A","B+","Islam","Pakistani","Abdullah Malik",NA,NA,"+923333893898",NA,"House No. 315, Street 2, Model Town","Lahore","Punjab","54000",NA,"90%",49,61,78,NA,71,NA, 64, 58,NA,NA,NA,NA,NA,72,NA,453,700,64.71,"B","Pass","Paid",NA,NA,NA,"mustafa.malik19",NA,"2026-07-16T19:29:03.942Z",NA
"STD353239","ADM762858",12,"Laiba","Shah","Female","2016-12-12",10,"Class 5","B","A-","Islam","Pakistani","Mustafa Shah",NA,NA,"+923026953431",NA,"House No. 310, Avenue 14, Model Town","Lahore","Punjab","54000",NA,"93%",83,86,84,NA,98,90,NA,NA,NA,NA,NA,NA,NA,100,NA,541,600,90.17,"A+","Pass","Paid",NA,NA,NA,"laiba.shah85",NA,"2026-07-16T19:29:03.941Z",NA
"STD311558","ADM757853",19,"Ali","Chaudhry","Male","2012-11-21",14,"Class 8","B","B-","Islam","Pakistani","Usman Chaudhry",NA,NA,"+923022406110",NA,"House No. 349, Avenue 2, Clifton","Karachi","Sindh","74200",NA,"95%",69,78,60,NA,46,NA, 47, 54,NA,NA,NA,NA,NA,47,NA,401,700,57.29,"C","Pass","Paid",NA,NA,NA,"ali.chaudhry63",NA,"2026-07-16T19:29:03.944Z",NA
"STD038362","ADM516410", 1,"Khadija","Sheikh","Female","2014-06-17",12,"Class 7","A","B+","Islam","Pakistani","Mustafa Sheikh",NA,NA,"+923332173527",NA,"House No. 96, Avenue 3, Chaklala Scheme III","Rawalpindi","Punjab","46000",NA,"90%",59,78,73,NA,72,NA, 60, 75,NA,NA,NA,NA,NA,73,NA,490,700,70.00,"A","Pass","Unpaid",NA,NA,NA,"khadija.sheikh39",NA,"2026-07-16T19:29:03.942Z",NA
"STD033268","ADM403775",26,"Mariam","Shah","Female","2014-07-09",12,"Class 6","C","O+","Islam","Pakistani","Hamza Shah",NA,NA,"+923001078688",NA,"House No. 187, Road 1, Clifton","Karachi","Sindh","74200",NA,"88%",75,49,74,NA,78,NA, 50, 73,NA,NA,NA,NA,NA,76,NA,475,700,67.86,"B","Pass","Paid",NA,NA,NA,"mariam.shah10",NA,"2026-07-16T19:29:03.942Z",NA
"STD856590","ADM503428",17,"Saad","Siddiqui","Male","2016-10-18",10,"Class 5","B","O-","Islam","Pakistani","Omar Siddiqui",NA,NA,"+923338220098",NA,"House No. 203, Avenue 7, DHA Phase 5","Lahore","Punjab","54000",NA,"75%",56,67,52,NA,65,74,NA,NA,NA,NA,NA,NA,NA,69,NA,383,600,63.83,"B","Pass","Paid",NA,NA,NA,"saad.siddiqui16",NA,"2026-07-16T19:29:03.941Z",NA
"STD703583","ADM502857",25,"Ahmed","Abbasi","Male","2019-10-21", 7,"Class 1","C","AB+","Islam","Pakistani","Mustafa Abbasi",NA,NA,"+923022165838",NA,"House No. 401, Street 2, Bahria Town","Rawalpindi","Punjab","46000",NA,"20%",A,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,NA,  0,500, 0.00,"N/A","Absent","Paid",NA,NA,NA,"ahmed.abbasi15",NA,"2026-07-16T19:29:03.939Z",NA
"STD056610","ADM485322",14,"Anum","Siddiqui","Female","2019-05-06", 7,"Class 2","B","B+","Islam","Pakistani","Zain Siddiqui",NA,NA,"+923015397564",NA,"House No. 321, Street 15, Saddar","Rawalpindi","Punjab","46000",NA,"79%",76,47,68,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,319,500,63.80,"B","Pass","Paid",NA,NA,NA,"anum.siddiqui62",NA,"2026-07-16T19:29:03.940Z",NA
"STD327034","ADM652639",18,"Zain","Shah","Male","2018-11-19", 8,"Class 3","B","AB-","Hinduism","Pakistani","Fahad Shah",NA,NA,"+923004793676",NA,"House No. 127, Avenue 8, Clifton","Karachi","Sindh","74200",NA,"97%",60,49,57,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,290,500,58.00,"C","Pass","Unpaid",NA,NA,NA,"zain.shah67",NA,"2026-07-16T19:29:03.940Z",NA
"STD634594","ADM739396",11,"Zainab","Khan","Female","2015-03-17",11,"Class 5","B","A-","Hinduism","Pakistani","Fahad Khan",NA,NA,"+923022069132",NA,"House No. 147, Avenue 14, Samanabad","Lahore","Punjab","54000",NA,"89%",51,79,66,NA,76,70,NA,NA,NA,NA,NA,NA,NA,NA,67,409,600,68.17,"B","Pass","Unpaid",NA,NA,NA,"zainab.khan97",NA,"2026-07-16T19:29:03.941Z",NA
"STD611444","ADM985556",26,"Laiba","Sheikh","Female","2010-04-23",16,"Class 10","C","A-","Hinduism","Pakistani","Bilal Sheikh",NA,NA,"+923129350703",NA,"House No. 495, Avenue 7, PECHS","Karachi","Sindh","74200",NA,"13%",A,A,A,NA,NA,NA,NA,NA,A,A,NA,NA,A,NA,A,  0,700, 0.00,"N/A","Absent","Paid",NA,NA,NA,"laiba.sheikh52",NA,"2026-07-16T19:29:03.945Z",NA
"STD182987","ADM290524",16,"Ayesha","Mughal","Female","2010-03-05",16,"Class 10","B","O-","Christianity","Pakistani","Arsalan Mughal",NA,NA,"+923211989157",NA,"House No. 121, Lane 9, Bani Gala","Islamabad","Islamabad Capital Territory","44000",NA,"98%",76,57,58,NA,NA,NA,NA,NA,70,47,NA,NA,58,NA,74,440,700,62.86,"B","Pass","Paid",NA,NA,NA,"ayesha.mughal34",NA,"2026-07-16T19:29:03.945Z",NA
"STD689393","ADM403740",24,"Mahnoor","Siddiqui","Female","2010-03-12",16,"Class 10","C","AB+","Christianity","Pakistani","Muhammad Siddiqui",NA,NA,"+923333271233",NA,"House No. 133, Street 11, North Nazimabad","Karachi","Sindh","74200",NA,"68%",76,55,67,NA,NA,NA,NA,NA,49,56,NA,NA,77,NA,49,429,700,61.29,"B","Pass","Paid",NA,NA,NA,"mahnoor.siddiqui53",NA,"2026-07-16T19:29:03.945Z",NA
"STD406958","ADM167006",25,"Amna","Sheikh","Female","2017-04-07", 9,"Class 4","C","O+","Islam","Pakistani","Fahad Sheikh",NA,NA,"+923026160284",NA,"House No. 213, Street 1, Sector G-11","Islamabad","Islamabad Capital Territory","44000",NA,"98%",86,100,87,NA,85,98,NA,NA,NA,NA,NA,NA,NA,94,NA,550,600,91.67,"A+","Pass","Paid",NA,NA,NA,"amna.sheikh16",NA,"2026-07-16T19:29:03.941Z",NA
"STD711760","ADM201943",12,"Laiba","Sheikh","Female","2013-06-08",13,"Class 8","B","AB-","Islam","Pakistani","Omar Sheikh",NA,NA,"+923331822313",NA,"House No. 267, Avenue 12, DHA Phase 5","Lahore","Punjab","54000",NA,"86%",78,71,58,NA,54,NA, 53, 72,NA,NA,NA,NA,NA,63,NA,449,700,64.14,"B","Pass","Paid",NA,NA,NA,"laiba.sheikh74",NA,"2026-07-16T19:29:03.944Z",NA
"STD611188","ADM178919",17,"Zainab","Malik","Female","2017-12-17", 9,"Class 3","B","AB+","Hinduism","Pakistani","Omar Malik",NA,NA,"+923121254240",NA,"House No. 364, Road 14, Bani Gala","Islamabad","Islamabad Capital Territory","44000",NA,"88%",90,88,92,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,448,500,89.60,"A+","Pass","Unpaid",NA,NA,NA,"zainab.malik99",NA,"2026-07-16T19:29:03.940Z",NA
"STD078976","ADM352129",19,"Sana","Mughal","Female","2010-03-28",16,"Class 10","B","B+","Christianity","Pakistani","Saad Mughal",NA,NA,"+923004636269",NA,"House No. 51, Street 4, Johar Town","Lahore","Punjab","54000",NA,"69%",93,92,99,NA,NA,NA,NA,NA,90,80,NA,NA,90,NA,87,631,700,90.14,"A+","Pass","Unpaid",NA,NA,NA,"sana.mughal64",NA,"2026-07-16T19:29:03.945Z",NA
"STD025323","ADM387299", 8,"Bilal","Abbasi","Male","2020-11-01", 6,"Class 1","A","A-","Hinduism","Pakistani","Arsalan Abbasi",NA,NA,"+923331484296",NA,"House No. 80, Road 4, Sector G-11","Islamabad","Islamabad Capital Territory","44000",NA,"72%",79,50,54,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,317,500,63.40,"B","Pass","Paid",NA,NA,NA,"bilal.abbasi89",NA,"2026-07-16T19:29:03.939Z",NA
"STD292412","ADM384685",29,"Mustafa","Ahmed","Male","2011-03-16",15,"Class 10","C","B+","Islam","Pakistani","Bilal Ahmed",NA,NA,"+923008835736",NA,"House No. 371, Lane 14, North Nazimabad","Karachi","Sindh","74200",NA,"94%",24,29,18,NA,NA,NA,NA,NA,26,16,NA,NA,22,26,NA,161,700,23.00,"F","Fail","Paid",NA,NA,NA,"mustafa.ahmed51",NA,"2026-07-16T19:29:03.945Z",NA
"STD631452","ADM391945",12,"Zain","Khan","Male","2017-01-04", 9,"Class 4","B","O+","Islam","Pakistani","Muhammad Khan",NA,NA,"+923334078694",NA,"House No. 452, Road 9, North Nazimabad","Karachi","Sindh","74200",NA,"90%",67,58,50,NA,46,70,NA,NA,NA,NA,NA,NA,NA,58,NA,349,600,58.17,"C","Pass","Paid",NA,NA,NA,"zain.khan88",NA,"2026-07-16T19:29:03.941Z",NA
"STD920040","ADM047813", 9,"Zainab","Mughal","Female","2016-02-06",10,"Class 4","A","O+","Islam","Pakistani","Fahad Mughal",NA,NA,"+923013887617",NA,"House No. 254, Lane 14, Sector F-10","Islamabad","Islamabad Capital Territory","44000",NA,"65%",51,64,63,NA,55,64,NA,NA,NA,NA,NA,NA,NA,78,NA,375,600,62.50,"B","Pass","Paid",NA,NA,NA,"zainab.mughal64",NA,"2026-07-16T19:29:03.941Z",NA
"STD585904","ADM514171",29,"Hira","Chaudhry","Female","2019-01-08", 7,"Class 1","C","B+","Islam","Pakistani","Arsalan Chaudhry",NA,NA,"+923459640277",NA,"House No. 230, Avenue 15, Sector I-8","Islamabad","Islamabad Capital Territory","44000",NA,"96%",45,46,77,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,308,500,61.60,"B","Pass","Unpaid",NA,NA,NA,"hira.chaudhry97",NA,"2026-07-16T19:29:03.939Z",NA
"STD151114","ADM338362",21,"Khadija","Shah","Female","2015-10-23",11,"Class 6","C","O+","Islam","Pakistani","Ahmed Shah",NA,NA,"+923331380259",NA,"House No. 480, Road 6, Saddar","Rawalpindi","Punjab","46000",NA,"79%",17,21,19,NA,18,NA, 23, 23,NA,NA,NA,NA,NA,25,NA,146,700,20.86,"F","Fail","Paid",NA,NA,NA,"khadija.shah23",NA,"2026-07-16T19:29:03.942Z",NA
"STD435937","ADM818225",25,"Saba","Khan","Female","2018-05-08", 8,"Class 3","C","AB+","Islam","Pakistani","Usman Khan",NA,NA,"+923217906448",NA,"House No. 440, Road 5, Satellite Town","Rawalpindi","Punjab","46000",NA,"68%",51,64,59,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,294,500,58.80,"C","Pass","Paid",NA,NA,NA,"saba.khan41",NA,"2026-07-16T19:29:03.940Z",NA
"STD647115","ADM871631", 4,"Omar","Ali","Male","2018-05-09", 8,"Class 2","A","O+","Islam","Pakistani","Arsalan Ali",NA,NA,"+923459799644",NA,"House No. 161, Road 4, Johar Town","Lahore","Punjab","54000",NA,"81%",72,59,53,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,319,500,63.80,"B","Pass","Paid",NA,NA,NA,"omar.ali30",NA,"2026-07-16T19:29:03.939Z",NA
"STD125802","ADM938218",10,"Hamza","Khan","Male","2016-04-24",10,"Class 5","A","B+","Islam","Pakistani","Ahmed Khan",NA,NA,"+923025127973",NA,"House No. 39, Lane 1, PECHS","Karachi","Sindh","74200",NA,"96%",48,76,49,NA,63,59,NA,NA,NA,NA,NA,NA,NA,60,NA,355,600,59.17,"C","Pass","Paid",NA,NA,NA,"hamza.khan89",NA,"2026-07-16T19:29:03.941Z",NA
"STD611759","ADM882758", 3,"Saba","Siddiqui","Female","2015-09-24",11,"Class 5","A","A+","Islam","Pakistani","Abdullah Siddiqui",NA,NA,"+923219577610",NA,"House No. 409, Avenue 4, Sector G-11","Islamabad","Islamabad Capital Territory","44000",NA,"87%",66,67,48,NA,61,65,NA,NA,NA,NA,NA,NA,NA,52,NA,359,600,59.83,"C","Pass","Paid",NA,NA,NA,"saba.siddiqui51",NA,"2026-07-16T19:29:03.941Z",NA
"STD781461","ADM522425",28,"Iqra","Mughal","Female","2015-04-14",11,"Class 5","C","O-","Islam","Pakistani","Haris Mughal",NA,NA,"+923015827597",NA,"House No. 74, Road 15, Chaklala Scheme III","Rawalpindi","Punjab","46000",NA,"74%",87,87,98,NA,80,80,NA,NA,NA,NA,NA,NA,NA,83,NA,515,600,85.83,"A+","Pass","Paid",NA,NA,NA,"iqra.mughal42",NA,"2026-07-16T19:29:03.942Z",NA
"STD513853","ADM869028",30,"Abdullah","Khan","Male","2016-06-02",10,"Class 5","C","AB-","Islam","Pakistani","Usman Khan",NA,NA,"+923008143891",NA,"House No. 352, Lane 4, Gulshan-e-Iqbal","Karachi","Sindh","74200",NA,"69%",32,23,30,NA,14,12,NA,NA,NA,NA,NA,NA,NA,17,NA,128,600,21.33,"F","Fail","Paid",NA,NA,NA,"abdullah.khan12",NA,"2026-07-16T19:29:03.942Z",NA
"STD738399","ADM701165",10,"Fahad","Abbasi","Male","2019-01-03", 7,"Class 1","A","AB+","Islam","Pakistani","Abdullah Abbasi",NA,NA,"+923016619847",NA,"House No. 36, Avenue 11, Sector F-10","Islamabad","Islamabad Capital Territory","44000",NA,"88%",56,50,67,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,276,500,55.20,"C","Pass","Paid",NA,NA,NA,"fahad.abbasi94",NA,"2026-07-16T19:29:03.939Z",NA
"STD245091","ADM256979",15,"Saba","Abbasi","Female","2016-07-11",10,"Class 5","B","AB+","Christianity","Pakistani","Usman Abbasi",NA,NA,"+923338902443",NA,"House No. 314, Lane 6, Bahria Town","Rawalpindi","Punjab","46000",NA,"83%",52,63,77,NA,57,56,NA,NA,NA,NA,NA,NA,NA,NA,48,353,600,58.83,"C","Pass","Paid",NA,NA,NA,"saba.abbasi35",NA,"2026-07-16T19:29:03.941Z",NA
"STD381710","ADM462013", 4,"Iqra","Khan","Female","2015-07-06",11,"Class 5","A","AB+","Christianity","Pakistani","Hamza Khan",NA,NA,"+923019326344",NA,"House No. 396, Road 7, Gulberg","Lahore","Punjab","54000",NA,"98%",32,41,48,NA,37,38,NA,NA,NA,NA,NA,NA,NA,NA,33,229,600,38.17,"F","Fail","Paid",NA,NA,NA,"iqra.khan47",NA,"2026-07-16T19:29:03.941Z",NA
"STD499461","ADM048727",15,"Iqra","Qureshi","Female","2014-01-24",12,"Class 7","B","B-","Islam","Pakistani","Ahmed Qureshi",NA,NA,"+923027311217",NA,"House No. 143, Street 3, Sector F-10","Islamabad","Islamabad Capital Territory","44000",NA,"100%",85,84,85,NA,87,NA, 87, 95,NA,NA,NA,NA,NA,81,NA,604,700,86.29,"A+","Pass","Paid",NA,NA,NA,"iqra.qureshi11",NA,"2026-07-16T19:29:03.942Z",NA
"STD330716","ADM928204",15,"Laiba","Chaudhry","Female","2020-06-06", 6,"Class 1","B","AB-","Hinduism","Pakistani","Abdullah Chaudhry",NA,NA,"+923001810889",NA,"House No. 387, Street 14, Sector I-8","Islamabad","Islamabad Capital Territory","44000",NA,"84%",54,69,68,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,312,500,62.40,"B","Pass","Paid",NA,NA,NA,"laiba.chaudhry13",NA,"2026-07-16T19:29:03.939Z",NA
"STD552840","ADM367044",30,"Abdullah","Chaudhry","Male","2012-08-20",14,"Class 9","C","O+","Christianity","Pakistani","Hamza Chaudhry",NA,NA,"+923003328594",NA,"House No. 87, Avenue 4, Johar Town","Lahore","Punjab","54000",NA,"83%",40,45,34,NA,NA,NA,NA,NA,36,36,NA,NA,NA,NA,42,233,600,38.83,"D","Pass","Paid",NA,NA,NA,"abdullah.chaudhry97",NA,"2026-07-16T19:29:03.945Z",NA
"STD226642","ADM386374",19,"Sidra","Ali","Female","2019-03-07", 7,"Class 2","B","O+","Islam","Pakistani","Ahmed Ali",NA,NA,"+923124419525",NA,"House No. 29, Avenue 15, Bani Gala","Islamabad","Islamabad Capital Territory","44000",NA,"76%",46,72,58,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,307,500,61.40,"B","Pass","Paid",NA,NA,NA,"sidra.ali33",NA,"2026-07-16T19:29:03.940Z",NA
"STD822610","ADM324576",21,"Fahad","Sheikh","Male","2010-03-16",16,"Class 10","C","A-","Islam","Pakistani","Hamza Sheikh",NA,NA,"+923452180507",NA,"House No. 221, Road 6, Gulshan-e-Iqbal","Karachi","Sindh","74200",NA,"92%",69,50,72,NA,NA,NA,NA,NA,56,45,NA,NA,73,77,NA,442,700,63.14,"B","Pass","Paid",NA,NA,NA,"fahad.sheikh38",NA,"2026-07-16T19:29:03.945Z",NA
